instance,family,lemma_id,clause,length,origin,support,structural_check,structural_ok,implication_verdict,implication_ms,verification_solver,accepted,verification_log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,145,-34 -36,2,exact_r_family,28 29 30 31 32 33 34 35 36,family_clause_replayed,True,UNSATISFIABLE,18.152854,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00145.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,146,-35 -36,2,exact_r_family,28 29 30 31 32 33 34 35 36,family_clause_replayed,True,UNSATISFIABLE,18.008136,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00146.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,147,28 29 30 31 32 33 34 35 36,9,exact_r_family,28 29 30 31 32 33 34 35 36,family_clause_replayed,True,UNSATISFIABLE,17.82416,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00147.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,148,-37 -38,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.707447,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00148.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,149,-37 -39,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.075089,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00149.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,150,-37 -40,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.228863,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00150.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,151,-37 -41,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.662021,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00151.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,152,-37 -42,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.607417,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00152.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,153,-37 -43,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.963241,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00153.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,154,-37 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.829547,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00154.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,155,-37 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.977649,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00155.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,156,-38 -39,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.291232,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00156.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,157,-38 -40,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.141903,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00157.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,158,-38 -41,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.932948,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00158.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,159,-38 -42,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.111516,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00159.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,160,-38 -43,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.708772,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00160.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,161,-38 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.906454,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00161.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,162,-38 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.261678,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00162.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,163,-39 -40,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.134972,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00163.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,164,-39 -41,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.733206,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00164.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,165,-39 -42,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.880511,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00165.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,166,-39 -43,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.806662,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00166.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,167,-39 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.769699,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00167.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,168,-39 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.635721,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00168.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,169,-40 -41,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.981861,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00169.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,170,-40 -42,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.548961,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00170.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,171,-40 -43,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.96226,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00171.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,172,-40 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.456037,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00172.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,173,-40 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.063922,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00173.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,174,-41 -42,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.972182,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00174.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,175,-41 -43,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.046945,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00175.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,176,-41 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.548858,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00176.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,177,-41 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.098087,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00177.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,178,-42 -43,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.395039,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00178.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,179,-42 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.042657,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00179.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,180,-42 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.235186,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00180.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,181,-43 -44,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,20.220773,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00181.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,182,-43 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,19.184112,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00182.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,183,-44 -45,2,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,18.791503,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00183.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,184,37 38 39 40 41 42 43 44 45,9,exact_r_family,37 38 39 40 41 42 43 44 45,family_clause_replayed,True,UNSATISFIABLE,17.940916,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00184.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,185,-46 -47,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,17.796007,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00185.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,186,-46 -48,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,17.8635,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00186.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,187,-46 -49,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.848067,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00187.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,188,-46 -50,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,19.816247,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00188.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,189,-46 -51,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,19.410284,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00189.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,190,-46 -52,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.024327,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00190.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,191,-46 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.616673,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00191.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,192,-46 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,19.040252,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00192.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,193,-47 -48,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.89921,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00193.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,194,-47 -49,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.482978,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00194.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,195,-47 -50,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.851285,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00195.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,196,-47 -51,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.896459,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00196.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,197,-47 -52,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.173857,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00197.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,198,-47 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.226595,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00198.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,199,-47 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.555467,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00199.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,200,-48 -49,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.565959,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00200.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,201,-48 -50,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,20.17938,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00201.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,202,-48 -51,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,19.220598,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00202.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,203,-48 -52,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.296731,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00203.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,204,-48 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.174651,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00204.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,205,-48 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,34.80612,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00205.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,206,-49 -50,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.392915,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00206.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,207,-49 -51,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.428907,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00207.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,208,-49 -52,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.636773,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00208.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,209,-49 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.000925,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00209.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,210,-49 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.461869,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00210.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,211,-50 -51,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.879158,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00211.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,212,-50 -52,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.380476,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00212.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,213,-50 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.705998,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00213.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,214,-50 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.704512,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00214.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,215,-51 -52,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.281607,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00215.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,216,-51 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,17.979286,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00216.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,217,-51 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,17.862726,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00217.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,218,-52 -53,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.024477,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00218.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,219,-52 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.002502,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00219.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,220,-53 -54,2,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,18.271292,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00220.log
027_hidden_pigeonhole_scale10_phase4b_noise100.cnf,hidden_pigeonhole,221,46 47 48 49 50 51 52 53 54,9,exact_r_family,46 47 48 49 50 51 52 53 54,family_clause_replayed,True,UNSATISFIABLE,17.779855,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/027_hidden_pigeonhole_scale10_phase4b_noise100__lemma00221.log
